x,y,z,rx,ry,rz,q1,q2,q3,q4,q5,q6,vx,vy,vz,wx,wy,wz,vx_t,vy_t,vz_t,wx_t,wy_t,wz_t,print
-0.5488230771328705,-0.3345598038632477,1.082380505379943,-0.7223709423244326,-1.767005351923915,1.7716912212982308,-0.19535857835878545,-1.7261560598956507,1.3802132606506348,-2.79273492494692,-0.585827652608053,-0.0012238661395471695,-0.5110302223319162,0.48469748595921,0.05633945162020301,0.022308372088696647,-0.0223427306090647,0.02457685569002241,-0.5043074371723175,0.48135978080607705,0.06339502821185107,0.023220841531509332,-0.011469179912002588,0.021714521009715566,False
-0.5529492720225553,-0.3306858952174344,1.0828361752597189,-0.722329280331588,-1.767377132225563,1.7715948245374158,-0.20210296312441045,-1.7201364676104944,1.3742780685424805,-2.7922309080706995,-0.5789254347430628,-0.0017393271075647476,-0.507677386717257,0.4823002794341376,0.06261085983873413,0.024325387209530727,-0.0105641641817351,0.023504783914212703,-0.5043698734298673,0.48129209970459663,0.06339402097422228,0.02322078418610967,-0.011469111029343323,0.021714547247402856,False
-0.5569900251425168,-0.32684824791812417,1.0833140863173858,-0.722046932271492,-1.7678539844021515,1.7716534392142116,-0.20869094530214483,-1.714057747517721,1.3682222366333008,-2.791739288960592,-0.5719516913043421,-0.0022433439837854507,-0.507677220999694,0.48393394140258444,0.05806732892048895,0.023435415231696916,-0.016447965296964455,0.030205455912551544,-0.5044297947671215,0.4812271447842333,0.06339305430776061,0.023220726035083107,-0.011469043012030708,0.021714572549372084,False
-0.5610939505081036,-0.3229574740775325,1.0837870691973441,-0.7220721197503119,-1.7681516179997603,1.771544200892596,-0.2152193228351038,-1.7079551855670374,1.362119197845459,-2.791175190602438,-0.5653374830829065,-0.0027230421649377945,-0.5021142287802818,0.48042076267539663,0.06549355515193013,0.024077152914405816,-0.006641824791804689,0.029145788808895845,-0.5044873024846106,0.4811648062349105,0.06339212657827117,0.02322066710129736,-0.011468975868074348,0.021714596913725917,False
-0.5651412524723206,-0.3191002595143965,1.0843040406376188,-0.7219843042931986,-1.7683839150289105,1.7713522556115913,-0.2215793768512171,-1.7018397490130823,1.3558716773986816,-2.790551487599508,-0.5589383284198206,-0.0032752195941370132,-0.5083749610112214,0.4840663545502886,0.059252085410379005,0.022568766296812964,-0.018062976367092996,0.0227713774760857,-0.5045424938024604,0.4811049786697697,0.06339123621738872,0.02322060740763978,-0.011468909605221934,0.02171462033885709,False
-0.5692094028245994,-0.3152323809007088,1.0847933624073338,-0.7220651703392489,-1.7687000624596,1.7712791046290297,-0.22783214250673467,-1.6956527868853968,1.349588394165039,-2.7898438612567347,-0.5525878111468714,-0.003742996846334279,-0.5069788020209043,0.48076291499998286,0.06181220957311892,0.02141779327462929,-0.014863948342264746,0.02779548517747296,-0.5045954620247958,0.48104756094687057,0.0633903817199098,0.023220546976989814,-0.011468844230962325,0.02171464282344661,False
-0.5731795633478907,-0.31142506188651464,1.0853006008353503,-0.7217162130715202,-1.769154086350417,1.7713444671698773,-0.23390514055360967,-1.6893819014178675,1.3431496620178223,-2.7891843954669397,-0.5461166540728968,-0.004282776509420216,-0.5058247434161854,0.48263065313936726,0.06109870033047684,0.024108667322045925,-0.011273031208293413,0.024829467260631337,-0.5046462966974818,0.48099245599822515,0.06338956164127746,0.023220485832226294,-0.011468779752513585,0.021714664366452033,False
-0.577161270734131,-0.3075883978085943,1.0858429650887658,-0.7213250677606609,-1.7695429016682493,1.7713225092619014,-0.23991853395570928,-1.6830270926104944,1.3365187644958496,-2.7884519735919397,-0.5397780577289026,-0.004882637654439748,-0.49006589365210906,0.4732498984160707,0.07449498664480056,0.028071494791664355,0.011463098731800944,0.03977243366627162,-0.5046950837594857,0.4809395706657359,0.06338877459510271,0.023220423996219527,-0.011468716176843315,0.021714684967124424,False
-0.5812124244695015,-0.3037758453701166,1.0863761288099494,-0.7211145531024105,-1.7698704238105876,1.7712801540364973,-0.24572784105409795,-1.6765521208392542,1.3297677040100098,-2.7876842657672327,-0.5337503592120569,-0.005422894154683888,-0.5036672586140291,0.48011282614481365,0.06464238235936397,0.022850086101101993,-0.009136443037595365,0.026754394172025256,-0.504741905688162,0.4808888155437373,0.06338801925085416,0.02322036149181737,-0.01146865351064602,0.02171470462497749,False
-0.5852189267629455,-0.29993123769068675,1.0869287864431512,-0.7209404778369085,-1.770113867781218,1.7711729335048791,-0.25151330629457647,-1.6701138655291956,1.3229689598083496,-2.786868397389547,-0.5278433004962366,-0.005962196980611623,-0.499067041851336,0.47768820541046253,0.06994821107290966,0.026228219844637593,0.0013518070473869243,0.02795174554679625,-0.5047868416387117,0.48084010482778183,0.06338729433158903,0.02322029834185174,-0.011468591760358797,0.02171472333981948,False
-0.5891301509693105,-0.2961327287037755,1.087508024638711,-0.7205547139321086,-1.7703887811342733,1.7710803385802678,-0.25715476671327764,-1.6636865774737757,1.3160743713378906,-2.7860167662249964,-0.5219834486590784,-0.006562534962789357,-0.5050429036434633,0.48086351184428877,0.061965249848955024,0.023710720562653616,-0.010363318502713166,0.027714010175592062,-0.5048299675779572,0.4807933561695825,0.06338659861179546,0.02322023456913377,-0.011468530932159014,0.021714741111720063,False
-0.5931394546465915,-0.2923402247662479,1.088027826313965,-0.7204114054373261,-1.7707420283681925,1.7710525845374838,-0.2626283804522913,-1.6571162382708948,1.3091192245483398,-2.7850568930255335,-0.5162914435016077,-0.007126156483785451,-0.5043153153488161,0.47859548175783423,0.06410845505066215,0.022222931423051026,-0.01097916681301285,0.026245619107079204,-0.5048713564128083,0.48074849053786284,0.06338593091532735,0.023220170196424604,-0.011468471031954829,0.02171475794102433,False
-0.5971148016501847,-0.2885209758476781,1.0885699476197934,-0.7199423498977414,-1.7711280786504386,1.7710321862669958,-0.2680781523333948,-1.6504376570331019,1.3019609451293945,-2.784121338521139,-0.5104916731463831,-0.007785622273580373,-0.4976837128987452,0.4778701179354603,0.06782034777121741,0.029262440005409594,0.0037617368951855523,0.028644891424650824,-0.5049110781134707,0.48070543208472594,0.06338529011341897,0.023220105246465582,-0.011468412065401536,0.021714773828347748,False
-0.6012323560186331,-0.2846358318866927,1.0890731556525055,-0.7200079333486272,-1.771427933145927,1.7709908301661643,-0.27346879640688115,-1.6436508337603968,1.2947540283203125,-2.783053700123922,-0.5049908796893519,-0.008302036915914357,-0.5059986865096323,0.4807088948592534,0.06567451319423949,0.02046759682161803,-0.013121618007002837,0.02345647575230054,-0.5049491998318227,0.4806641080172963,0.06338467512275935,0.023220039741944497,-0.01146835403788831,0.02171478877457447,False
-0.6052112228439557,-0.28081117125776756,1.0895953436014376,-0.7196380583455256,-1.771723414746303,1.7708443112439327,-0.278726879750387,-1.6369240919696253,1.2874755859375,-2.7820099035846155,-0.49953920045961553,-0.009021584187642873,-0.5034571547150969,0.47788188229897116,0.06415518243591836,0.026905533645842576,-0.0025453290902479886,0.023618940343987028,-0.5049857860147974,0.4806244484749645,0.06338408490368361,0.023219973705505062,-0.011468296954538076,0.021714802780847562,False
-0.6091896204433284,-0.27700282232772383,1.0901336595661992,-0.7195931528876814,-1.7719700958714297,1.7707077384659367,-0.2838533560382288,-1.6302216688739222,1.280160903930664,-2.780797783528463,-0.4943502585040491,-0.009633843098775685,-0.508113871081585,0.48132346767260553,0.05896120253917539,0.022552584751687275,-0.017130490489476485,0.02566074960281915,-0.5050208985134865,0.48058638641093476,0.06338351845839615,0.02321990715973061,-0.011468240820227057,0.021714815848573373,False
-0.6132670409293041,-0.27315595495893963,1.0906362823984563,-0.7194717734383395,-1.7722408666411147,1.7705436112194213,-0.28890782991518194,-1.6233027617083948,1.2726426124572754,-2.779574696217672,-0.48920995393861944,-0.010330025349752248,-0.503771343922575,0.4781149553499975,0.06360945454347482,0.027337386331829833,-0.0041853343143498575,0.0283035677114778,-0.5050545966875905,0.4805498574791212,0.063382974829299,0.0232198401271538,-0.01146818563955454,0.021714827979416335,False
-0.6172660814451233,-0.2693732658536693,1.091160826726897,-0.7192126914378775,-1.7726582615329811,1.7705545893963397,-0.29379445711244756,-1.6163485685931605,1.2650041580200195,-2.778254810963766,-0.48400909105409795,-0.011001412068502248,-0.5048639930003368,0.48034618427498765,0.06522991416348053,0.022981355395470984,-0.00921381574668928,0.021024424966768995,-0.5050869375058267,0.4805147999252505,0.063382453097358,0.023219772630239416,-0.011468131416874965,0.021714839175296256,False
-0.6212965701827343,-0.26554653529666616,1.0916717617912863,-0.7190075920548571,-1.7730660401167015,1.7705220432770463,-0.29865771928896123,-1.6093223730670374,1.257258415222168,-2.776839081441061,-0.47888023058046514,-0.011720959340230763,-0.5022783299330091,0.4790696315104492,0.06286418532850313,0.025784366607162587,-0.006612376915975028,0.02808989180475534,-0.5051179756422239,0.480481154482535,0.06338195238056304,0.023219704691381883,-0.011468078156276255,0.021714849438388098,False
-0.6253118797442739,-0.26170126415906025,1.092207286779644,-0.718933032886155,-1.7733518827810708,1.7704353526004621,-0.3034728209124964,-1.6023076216327112,1.2494397163391113,-2.7753871122943323,-0.47394305864443,-0.01236898103822881,-0.5077962200689149,0.4803560173270578,0.06365277233917357,0.022680761118647294,-0.011989512057734103,0.02419343970336871,-0.5051477635685535,0.4804488642714195,0.06338147183242804,0.02321963633289955,-0.011468025861589015,0.02171485877111524,False
-0.6293946070935671,-0.25782767663563344,1.0927218451985308,-0.7189991245716402,-1.7736498090496975,1.770314974362277,-0.3082159201251429,-1.5951851050006312,1.2414898872375488,-2.7737796942340296,-0.4691379706012171,-0.01306468645204717,-0.5140091729537734,0.4853585304150018,0.05573974120296626,0.019492974659726325,-0.023403628252611997,0.014096255199194888,-0.5051763516430108,0.48041787470345376,0.06338101064056303,0.02321956757703745,-0.011467974536388759,0.021714867176146513,False
-0.6335038340624484,-0.25393190343040856,1.0932145642524227,-0.7188973613655916,-1.7738938837624492,1.77012785932301,-0.31289941469301397,-1.587942902241842,1.233396053314209,-2.7722561995135706,-0.46440440813173467,-0.013820473347799123,-0.5005674804077618,0.47830882453581147,0.06716305504604626,0.026617855544564854,-3.992267130299709e-05,0.026947999692725516,-0.5052037881954198,0.4803881333889572,0.06338056802530193,0.02321949844594308,-0.011467924183990466,0.02171487465639549,False
-0.637592630030999,-0.25010062092060975,1.0937155407362775,-0.7189043892117842,-1.7742832727955506,1.7701570492552718,-0.3173907438861292,-1.5806406180011194,1.225193977355957,-2.770564381276266,-0.4596946875201624,-0.01446849504579717,-0.5059370301909082,0.479882367305627,0.06300926723517618,0.022795694264423183,-0.011050237440016736,0.026197365391111723,-0.5052301196088352,0.4803595900485683,0.06338014323838523,0.023219428961691685,-0.011467874807463155,0.021714881215018196,False
-0.6416216630074217,-0.2462389619075676,1.094213257111451,-0.7186852203171246,-1.774633461318787,1.7700694140741506,-0.3218944708453577,-1.5733502546893519,1.2169198989868164,-2.7688730398761194,-0.45498544374574834,-0.015260044728414357,-0.5056827578574076,0.481530994643485,0.06154952347541951,0.024881500091388092,-0.006995566777933657,0.02222937352648724,-0.5052553903980377,0.4803321964281226,0.06337973556168364,0.023219359146250874,-0.011467826409609458,0.02171488685541223,False
-0.645604832168833,-0.24243421343394586,1.0947306995405355,-0.7186075124677923,-1.7750078939848335,1.7700841341030955,-0.3262422720538538,-1.5660837332354944,1.2085976600646973,-2.7670615355121058,-0.45040780702699834,-0.01594430605043584,-0.507593417409266,0.480072810535152,0.060345616296802504,0.01951552151726786,-0.01860863189261483,0.021820407184073864,-0.5052796432847589,0.48030590621713326,0.06337934430600274,0.023219289021491604,-0.011467778992983346,0.02171489158120355,False
-0.6496725449831204,-0.2386332877135393,1.0951599739000955,-0.7184321047200972,-1.7754913939275183,1.7701442760883626,-0.33045798936952764,-1.5586255232440394,1.2001681327819824,-2.765250031148092,-0.4458420912372034,-0.016724411641256154,-0.5033044698173489,0.48016739641110473,0.06597730997857887,0.025611781556676913,-0.0032517368508879763,0.022422720045140742,-0.5053029192698959,0.48028067497045956,0.06337896880990647,0.02321921860918464,-0.011467732559890184,0.021714895396252577,False
-0.6537500992703082,-0.23477891219010372,1.0956813007081816,-0.7183391745912308,-1.7757748648897722,1.7700510471213227,-0.33468610445131475,-1.5511072317706507,1.1914501190185547,-2.7633302847491663,-0.4414923826800745,-0.017467800770894826,-0.5046892433837427,0.48028434137876297,0.06178084977055088,0.023968664489878416,-0.009360837739591524,0.022055592334190532,-0.5053252577028702,0.4802564600332462,0.063378608438589,0.023219147930990454,-0.01146768711238065,0.02171489830465076,False
-0.6577508781933397,-0.23094408687852017,1.0962170782589638,-0.7180101425271743,-1.775980580807154,1.7698532936189222,-0.33885461488832647,-1.5436127821551722,1.1826486587524414,-2.761470619832174,-0.43722612062563115,-0.018284145985738576,-0.5050275789690107,0.4788042737678199,0.06087907404357408,0.024462491698368963,-0.010292574280445846,0.02357481690808087,-0.5053466963480692,0.4802332204687503,0.06337826258283709,0.023219077008458475,-0.011467642652254431,0.02171490031071339,False
-0.661742092423704,-0.22712707325812403,1.096756911896853,-0.717953338575911,-1.7762737733156644,1.769752772189072,-0.34292632738222295,-1.536130730305807,1.1737990379333496,-2.7593234221087855,-0.43304425874818975,-0.019063774739400685,-0.5066505642950616,0.4807057760066476,0.06278485053950292,0.020387571365466137,-0.017582408231959903,0.020846913233212173,-0.5053672714487619,0.4802109169891505,0.06337793065795155,0.023219005863011774,-0.011467599181065116,0.02171490141897977,False
-0.6657577252734338,-0.22326673121589205,1.0973148898592422,-0.7177106770970587,-1.7764485537561419,1.769554513022728,-0.34698659578432256,-1.5285046736346644,1.1646976470947266,-2.7572720686541956,-0.4289334456073206,-0.01985484758485967,-0.5015630956077536,0.47946213872981935,0.067265511220647,0.027271705924955092,0.00016771456324557454,0.02109921030259285,-0.5053870177883589,0.4801895118891219,0.06337761210279824,0.02321893451596347,-0.011467556700116774,0.021714901634208184,False
-0.6698236226899514,-0.21941025557851412,1.0978026970994326,-0.7174777352615402,-1.7767752965151486,1.7694625550796743,-0.35093909898866826,-1.5207465330706995,1.1555123329162598,-2.7551005522357386,-0.42478782335390264,-0.020707432423726857,-0.500621566483888,0.47763581819728673,0.06630112970577916,0.02646082089353103,-0.0019061652240652954,0.02570602931840759,-0.505405968749165,0.4801689689821439,0.06337730637884201,0.02321886298848777,-0.011467515210465462,0.02171490096137046,False
-0.6739214949203846,-0.21554332776705906,1.0982840612984288,-0.71748860488698,-1.7770764225246838,1.769414568578468,-0.3548200766192835,-1.5129407087909144,1.1462430953979492,-2.7528088728534144,-0.4207852522479456,-0.021462742482320607,-0.5050717486475111,0.4800458127929828,0.06385951427983552,0.022243785344043983,-0.012191215110896964,0.01988799093455975,-0.5054241563688621,0.48014925353920135,0.06337701296923416,0.02321879130163579,-0.011467474712931983,0.02171489940565913,False
-0.6778954988921462,-0.21168565272697956,1.0988166202971736,-0.7174558264623315,-1.7772957747874016,1.7692136526639999,-0.35870057741274053,-1.5052903334247034,1.1369500160217285,-2.7503612677203577,-0.41690236726869756,-0.02232677141298467,-0.5080789138097604,0.48253773703039404,0.061610338800466805,0.021153877860239624,-0.01590262173175158,0.02036035248063016,-0.5054416113946978,0.4801303322302528,0.06337673137794812,0.023218719476326283,-0.011467435208080218,0.021714896972467996,False
-0.681992200676626,-0.20787116971990216,1.0992728509337988,-0.7173647082946751,-1.7776573950013317,1.7691731432483369,-0.36236554781068975,-1.497352425252096,1.1274285316467285,-2.747901741658346,-0.4130438009845179,-0.023178879414693654,-0.5101569741230175,0.48023399442966347,0.05799284118439327,0.023236115190336762,-0.014376894064181564,0.023923713283615256,-0.5054583633353649,0.4801121730676578,0.06337646112893344,0.023218647533328376,-0.011467396696248508,0.02171489366740482,False
-0.6860449164859103,-0.20404803892412984,1.099788932460552,-0.7171851206947798,-1.778032204739067,1.769152926873928,-0.3660066763507288,-1.489354435597555,1.1176557540893555,-2.74528676668276,-0.4091609160052698,-0.024042431508199513,-0.5048223592049744,0.47793362818340634,0.062087570528006515,0.0218786083585049,-0.011980272343267123,0.029321296390839458,-0.5054744405109948,0.48009474535236285,0.06337620176531288,0.023218575493275037,-0.011467359177521147,0.02171488949627237,False
-0.6901052563641548,-0.20019237826050262,1.1003356933145276,-0.7170724734807452,-1.778362885498128,1.7690690506228113,-0.3696358839618128,-1.4812963644610804,1.1076788902282715,-2.7424915472613733,-0.4053743521319788,-0.02494222322572881,-0.5038139532339323,0.48032447147745216,0.0657414924586117,0.023704964372796462,-0.0072710719701617466,0.020407524250756762,-0.5054898701009627,0.48007801962180546,0.06337595284861174,0.023218503376648006,-0.011467322651750517,0.021714884465082435,False
-0.694160403663227,-0.19631060872268877,1.1008264026376107,-0.7172333080826652,-1.7786293505862976,1.768937434309409,-0.3732531706439417,-1.4733222166644495,1.0978336334228516,-2.739624325429098,-0.4017551581012171,-0.02581817308534795,-0.5096837978201251,0.48131331621792045,0.058282995484111894,0.02332607672567319,-0.01411954464072121,0.02115921763848099,-0.5055046781898846,0.48006196760016656,0.06337571395801342,0.023218431203778596,-0.011467287118555464,0.021714878580035703,False
-0.6982475608046378,-0.19247412272341247,1.1012731498084967,-0.7171068482562076,-1.7789870709094857,1.768882659113921,-0.37671405473818,-1.4651449362384241,1.0877609252929688,-2.736816708241598,-0.39810020128359014,-0.026741806660787404,-0.5034241450828657,0.47725218784460266,0.06322422629697497,0.02412474456776545,-0.009472709734029292,0.025896807454723513,-0.5055188898116705,0.4800465621505612,0.0633754846896586,0.02321835899484454,-0.011467252577312986,0.021714871847532336,False
-0.7022438512279165,-0.18868070666429262,1.1018334575182775,-0.7166901945841279,-1.7793159402265732,1.7687885394183507,-0.380103890095846,-1.4569066206561487,1.0773162841796875,-2.733889881764547,-0.39445764223207647,-0.027701679860250294,-0.5039189611020242,0.4794611008808895,0.06537481394168648,0.026845500654521147,-0.003681943520114417,0.022489781153376097,-0.5055325289918717,0.4800317772291672,0.063375264655935,0.023218286769862824,-0.011467219027172376,0.021714864274158002,False
-0.7062499560207453,-0.1848614226807758,1.1023514799232035,-0.7164732091071021,-1.7796667798213535,1.768792033890299,-0.38346940675844365,-1.4486449400531214,1.0668716430664062,-2.7308900992022913,-0.39083844820131475,-0.028565708790914357,-0.5090974928649525,0.482167888365474,0.05995655166180836,0.02099306222282679,-0.017550807942462707,0.018106354764936897,-0.5055456187882971,0.4800175878412695,0.06337505348485327,0.023218214548676383,-0.011467186467047474,0.021714855866684406,False
-0.7101908978953523,-0.18103763332357647,1.1028882919679934,-0.7162863325573847,-1.7799512346309827,1.7686280140065798,-0.3868354002581995,-1.440479580556051,1.0563912391662598,-2.727698628102438,-0.38736278215517217,-0.02957326570619756,-0.509052248506018,0.4817341132681145,0.05710385287680994,0.019812860808124264,-0.02147687730122695,0.018724729855126587,-0.5055581813299994,0.48000396999881256,0.06337485081940793,0.023218142350984114,-0.01146715489563116,0.0217148466320693,False
-0.7141899188903351,-0.17724575100451528,1.103432559365689,-0.7160312613331585,-1.780259874502312,1.7685671929290367,-0.3900569120990198,-1.4320853392230433,1.04557466506958,-2.7244837919818323,-0.3839357534991663,-0.030484978352681935,-0.5041573410852174,0.4776113403764336,0.06339895756620749,0.026046201592705834,-0.006108049072213351,0.023229589039487963,-0.5055702378546245,0.4799909006800555,0.0633746563169526,0.02321807019629169,-0.01146712431137846,0.021714836577449097,False
-0.7182729099420841,-0.1734009726013484,1.1039392904615084,-0.7157918218788217,-1.7805922377536123,1.7684718335050018,-0.3932550589190882,-1.423499886189596,1.0345063209533691,-2.721112076436178,-0.3805444876300257,-0.03149301210512334,-0.5019868738836908,0.4792890837753526,0.06715177661505421,0.02584573062730939,-0.0037767772596362242,0.02320862812249744,-0.505581808744432,0.479978357790589,0.06337446964865623,0.023217998103944627,-0.011467094712526243,0.021714825710135076,False
-0.722282930225329,-0.16957595958349353,1.104464001882166,-0.7157466608945992,-1.780933197574165,1.768443484648724,-0.3964164892779749,-1.4150098005877894,1.0234503746032715,-2.7175610701190394,-0.37721282640566045,-0.03242856660951787,-0.5118690320015635,0.48320788738551257,0.05810080181403035,0.020476864733186773,-0.019619173404922405,0.01977897455650406,-0.5055929135606347,0.4799663201258927,0.06337429049891621,0.023217926093099694,-0.011467066097087988,0.02171481403761361,False
-0.7263559663564644,-0.1657459894575466,1.1049644163922407,-0.7158622667162048,-1.781171840157128,1.7682323231099653,-0.39950687090028936,-1.4064605871783655,1.0122618675231934,-2.713842217122213,-0.3741691748248499,-0.03347236314882451,-0.5108502352607532,0.480847604088623,0.05856204262903501,0.02257918423944409,-0.016097775345070717,0.018868026554913944,-0.5001863609375764,0.4748178964121763,0.06269549123266818,0.022969231268529886,-0.011344213754775442,0.021482300503473127,False
-0.7304633840171044,-0.16188455051640493,1.105437802195183,-0.7158941026326834,-1.781490391540041,1.7682084372462685,-0.4025610128985804,-1.3976948896991175,1.000809669494629,-2.710135285054342,-0.3709810415851038,-0.03439647356142217,-0.49057846182186166,0.4668357985029399,0.06783207113979596,0.028460995632645147,0.002284719128622381,0.025817589988577222,-0.48861948584376746,0.46382881733723463,0.06124503414848048,0.022438373805949527,-0.011081687805784363,0.020986125594700658,False
-0.7344346160282207,-0.15811414407866195,1.105905495877772,-0.7157874479009763,-1.7818134916914983,1.7681596930198151,-0.40551883379091436,-1.3890851179706019,0.9894537925720215,-2.7064273993121546,-0.3678539435016077,-0.035367790852681935,-0.47155014691443325,0.4529694768118527,0.06902267781997892,0.02913612404038117,0.006388205789026713,0.023145190289213725,-0.4770673331413893,0.45285453642975426,0.059796479281013865,0.021907639446400826,-0.010819508533212327,0.020489860804874346,False
-0.7382487611076295,-0.15448513734918082,1.1063471370792297,-0.7158337333148989,-1.7820711244335097,1.7680350168154233,-0.4083336035357874,-1.3808234373675745,0.9784817695617676,-2.70270806947817,-0.3650015036212366,-0.03634006181825811,-0.47665446221128493,0.449790099690311,0.051482263658391494,0.015909867872245506,-0.02484541799798594,0.017151336219040778,-0.4655148664090817,0.4418807612926543,0.05834794098361314,0.02137690458938686,-0.01055733077999206,0.019993594796814233,False
-0.7420780141492146,-0.15090024272785796,1.1067137870981574,-0.7159702193018918,-1.7822839390184657,1.7678388340651803,-0.41104060808290654,-1.3725855986224573,0.9675931930541992,-2.6990016142474573,-0.36235315004457647,-0.03734761873354131,-0.46413204696068155,0.43684233226008023,0.04992626026529136,0.016193006233739024,-0.02393208520853861,0.017609575545266598,-0.4539619979652499,0.4309073764123594,0.05689940602240021,0.02084616999797375,-0.0102951540234799,0.019497327981689214,False
-0.7458045236935236,-0.14743229989337267,1.107065214926871,-0.7159926508734996,-1.7826645800796808,1.7679128508782571,-0.41359168687929326,-1.3643835226642054,0.9567289352416992,-2.695294205342428,-0.35957318941225225,-0.03823596635927373,-0.45103921043028816,0.42507163022403754,0.051132138635971255,0.016375781141524243,-0.01891525835364155,0.018583783775049646,-0.4424087432938006,0.4199343654085438,0.0554508741756698,0.020315435692939122,-0.010032978260534828,0.01900106036847969,False
-0.7494111580680982,-0.1440333874824671,1.1073610214173322,-0.7160102340534737,-1.7831081936655193,1.7680284941204891,-0.4160826841937464,-1.3563855330096644,0.9461402893066406,-2.6915748755084437,-0.3567927519427698,-0.03917152086366826,-0.44121188565302044,0.4154691855182906,0.045697084702143044,0.01329510322948696,-0.025235210832533578,0.021784891896797047,-0.4308551179470624,0.4089617132169126,0.05400234531732925,0.019784701692550047,-0.009770803486806715,0.01850479196726777,False
-0.7528989982136229,-0.1407576902351229,1.1076798156931693,-0.7162451590503481,-1.7834237692875468,1.7679999552056123,-0.41845399538149053,-1.3486865202533167,0.9358034133911133,-2.6877716223346155,-0.3543599287616175,-0.040107075368062794,-0.4334664219731735,0.4073881143374449,0.042485539526984195,0.011968474199606158,-0.028027470371623425,0.016022632756920216,-0.41930113685572823,0.3979894053845334,0.05255381932698008,0.01925396801486167,-0.009508629697734083,0.018008522788300833,False
-0.7562590609183399,-0.13757586608404004,1.1080765958650136,-0.7161706380684292,-1.783658247579274,1.7678855633224362,-0.4207418600665491,-1.341036621724264,0.9252982139587402,-2.684040371571676,-0.351999584828512,-0.04103118578066045,-0.41121355341790516,0.3905782432688873,0.05188209330771426,0.021192545616874094,-0.00680984429125793,0.01506357678751537,-0.40774681434910914,0.38701742804064143,0.05110529608905965,0.018723234677679577,-0.009246456888551371,0.017512252841968664,False
-0.7595614375954783,-0.13445000858158304,1.108498856462305,-0.7162287349646517,-1.7839255820386772,1.7678622677297247,-0.42295724550356084,-1.3334458510028284,0.9147696495056152,-2.680153195058004,-0.34968644777406865,-0.04188281694521123,-0.3916473325526493,0.375895855875246,0.058491413914011074,0.024554250859549022,0.005456452167127562,0.01755939785652433,-0.39619216417933917,0.37604576787326116,0.04965677549267127,0.018192501698560952,-0.008984285054295035,0.017015982138813786,False
-0.7626124099128653,-0.13157244994558054,1.1089655083925576,-0.715978325949399,-1.784228263409816,1.767850008838548,-0.42495757738222295,-1.326191250477926,0.9045047760009766,-2.6763742605792444,-0.34745723405946904,-0.042746845875875294,-0.3819545263078112,0.36238399916458014,0.05253204157924937,0.0232658673771969,0.0024453335609395943,0.019756720645207584,-0.3846371995446123,0.36507441210648783,0.04820825743138116,0.017661769094831477,-0.008722114189798263,0.01651971068951671,False
-0.7655607471527667,-0.12875734237940392,1.109390587706805,-0.715698732583889,-1.784447499592875,1.7676920534675462,-0.4269216696368616,-1.3191641012774866,0.8945279121398926,-2.6727026144610804,-0.34538394609560186,-0.043682400380269826,-0.37503306992857305,0.3521091651680486,0.04562136436391551,0.019584387074053425,-0.0067049896530771425,0.01864388420959431,-0.37308193311149807,0.3541033484791715,0.04675974180304891,0.017131036883561733,-0.00845994428969915,0.016023438504893885,False
-0.768465939126709,-0.12597646800794907,1.1098663897386538,-0.7156963196788233,-1.7845616713292558,1.7675276013015917,-0.42884999910463506,-1.3122332731830042,0.8845505714416504,-2.6689356009112757,-0.3435023466693323,-0.04446250597109014,-0.3591426053810842,0.3418128668074989,0.04997582004974036,0.01921139417946348,-0.0026793616674388454,0.01709466632665478,-0.36152637703637563,0.34313256522395613,0.04531122850963448,0.016600305081564612,-0.008197775348443695,0.015527165595895766,False
-0.7713311711529578,-0.12326457754935893,1.1102130720467225,-0.7153923418010635,-1.7847657583269283,1.7674080409589585,-0.43068248430360967,-1.3053267637835901,0.8747773170471191,-2.6654322783099573,-0.34153730074037725,-0.04531413713564092,-0.3433608625764561,0.33061720697981095,0.05195977126826324,0.025234026102420717,0.010421655944758398,0.01851333085429132,-0.34997054298597174,0.33216205104745605,0.04386271745706975,0.01606957370541419,-0.007935607360288463,0.015030891973605695,False
-0.774071472570361,-0.12067575321278334,1.1105604789885286,-0.715181849080695,-1.7849863521520806,1.7673684127329505,-0.4324072043048304,-1.2986591498004358,0.8652801513671875,-2.661952797566549,-0.3396561781512659,-0.04606992403139287,-0.3315182507928245,0.3194266362033682,0.04929365012796025,0.023147737376191593,0.008129117437117542,0.018880134600529487,-0.3384144421570621,0.32119179511126067,0.042414208555057384,0.01553884277141701,-0.0076734403193019635,0.014534617649224141,False
-0.7767256035968242,-0.1180641398704481,1.1109095846925392,-0.7150249997785244,-1.7851237235113766,1.7672339373494765,-0.43420344987978154,-1.292147461568014,0.8559269905090332,-2.658485237752096,-0.3378222624408167,-0.04683810869325811,-0.3304546287792811,0.3132326063354388,0.0393433014300365,0.015371278884771293,-0.007702316203982082,0.020954520310752813,-0.32685808529542154,0.3102217870134516,0.04096570171695701,0.015008112295627207,-0.007411274219368241,0.014038342634083645,False
